"cluster","x","y"
1,30.5347,-42.907154
1,-13.547483,-81.41674
0,-3.643222,41.629852
0,50.983654,-39.68216
0,5.4718547,67.21644
1,1.1089834,-43.00153
0,12.61658,58.076492
0,-56.62881,22.41716
0,53.652294,11.261433
0,10.491593,22.724007
0,3.3555622,49.106155
0,47.339375,8.169858
0,81.27369,-0.068806715
0,-41.05184,41.32277
1,38.502316,-39.31718
0,29.678484,29.63091
0,-4.8259096,59.39986
0,-11.040901,62.479656
1,39.45475,-51.452633
1,5.6589355,-36.042023
0,1.5403867,46.91199
1,52.98595,-46.851833
0,-22.154846,67.87791
1,46.767914,-36.28788
0,-18.611658,57.130768
0,-22.531546,37.32836
0,30.917366,29.963795
0,-3.2735918,19.484964
0,11.420256,4.128715
1,42.63416,-50.968437
0,-77.59947,-6.066913
0,-60.251427,47.810314
0,41.100967,46.00187
0,-20.00424,34.002476
0,-25.718527,28.53737
0,32.837185,71.361885
0,-30.753902,1.7158552
0,13.811893,60.82569
0,-19.143955,54.032158
0,51.441658,-0.67571187
0,57.983852,-6.1658792
0,51.65412,-6.43639
0,29.514265,70.17275
1,27.715689,-41.79044
2,71.06631,-14.30577
0,71.08315,-13.822648
0,77.770134,9.522971
0,38.98761,72.41874
1,-1.968163,-36.448975
1,-13.422016,-82.554504
1,29.526945,-41.067295
0,75.66,13.131502
1,37.198307,-30.646519
0,-15.448877,36.667816
0,-24.93926,34.6869
0,-21.660522,41.831734
1,-7.89982,-53.880035
0,-49.881424,-29.726831
0,-43.917774,3.956986
0,-24.954435,37.963905
0,46.250145,2.5277581
0,-4.820922,34.392128
0,-0.5907499,35.224487
0,22.998718,10.663099
0,-3.9935613,59.972878
0,-30.214417,0.47493523
0,-8.548679,37.11622
0,-23.231613,23.77378
0,-2.9415596,23.534843
0,-3.529585,59.560825
0,1.7316182,65.27746
0,-53.835697,14.993186
0,-74.99264,-1.0828741
0,-0.68482095,37.30816
0,-56.021297,2.0926588
0,-49.76312,36.55561
0,-44.02715,19.818773
0,65.13956,-8.54255
0,24.32889,28.106047
0,-11.865271,63.466503
0,-9.477394,35.937187
0,3.5091393,22.799583
0,24.265041,7.1895027
0,-9.663861,41.14312
0,-24.815945,40.4999
0,-6.915074,36.865112
0,28.12302,19.638378
0,-18.396605,38.023205
0,53.10227,12.928989
0,12.472989,-5.4268384
0,14.291094,12.2261915
0,-25.34231,27.99921
0,14.77113,40.0081
0,9.203599,9.36217
1,26.371523,-35.241726
0,-52.958145,28.212198
0,6.6279597,37.65843
1,44.056282,-69.34419
0,58.352257,-26.252636
0,-7.9606676,39.86524
0,-13.870302,-15.014107
0,-35.561966,17.479279
0,15.51026,46.48742
0,38.340157,-2.6581895
0,15.290588,10.206398
0,-32.284878,-2.0460505
0,-10.691634,35.335808
0,-62.371727,-7.816471
0,8.233278,33.924
0,-16.647573,-5.013409
0,31.04951,4.96971
0,44.16393,52.149498
0,-75.26001,19.831223
0,-12.417275,39.89573
0,-18.428396,66.95167
0,-39.068203,29.23162
0,-15.713749,2.7445562
0,60.752525,26.488384
0,-46.63466,31.355831
0,-23.01653,35.371937
0,-19.815817,43.91329
0,24.973999,4.8544044
0,22.98263,37.5877
0,18.487038,17.536846
0,39.659683,43.70028
0,23.41105,25.164719
0,16.908323,32.53949
0,18.066677,17.26646
0,15.719292,26.677073
0,44.87367,-1.1285228
0,-16.525753,17.335611
0,-32.274113,-2.5533772
0,-1.1488776,44.70768
0,19.267174,18.45531
0,17.30615,19.619574
0,34.88187,73.395905
0,16.98043,28.824987
0,-70.872314,21.352896
0,-34.70881,-12.908119
0,23.478043,27.469852
1,40.364693,-69.1888
0,10.354715,19.984442
0,-0.36956334,43.15093
1,2.976854,-39.36902
0,6.674269,39.124702
0,25.149231,4.6241007
0,30.311386,4.183775
0,22.682072,49.538876
0,-58.222908,3.2415113
0,18.157095,30.699017
0,-28.514578,1.5920967
1,38.270985,-68.318344
1,6.378272,-54.13787
0,21.94825,8.67853
0,-56.91521,22.028328
0,-22.331503,40.81151
0,9.110521,35.996418
0,-33.77439,-6.9100633
0,10.652884,34.706596
0,13.09434,3.6230185
0,-27.629993,40.36921
1,-17.261395,-84.00759
1,40.70729,-62.80849
0,29.57053,3.1897266
0,-23.503872,3.2126431
0,-11.158129,-21.788698
0,-60.0224,4.736092
0,7.225813,36.86979
0,25.83804,2.6657503
0,51.669964,40.44452
0,-19.082989,57.472103
0,24.407187,17.838076
0,18.936966,27.232895
0,-4.9139476,43.10157
1,42.147896,-68.12622
0,22.124645,44.94876
0,-78.7151,23.352482
0,-37.309,-8.355473
0,57.38049,20.755602
0,-51.40381,21.009909
0,30.670927,69.35588
0,20.953978,33.446774
0,30.214573,18.434227
0,49.197216,-4.4514914
0,8.902118,11.077243
0,25.171562,17.757107
0,-5.163692,43.446777
0,7.4523244,43.863613
0,25.838041,2.6657476
0,-4.4442015,67.70094
0,-26.502434,52.20349
0,-69.943954,27.137152
0,19.030054,31.219444
0,24.269749,-0.4824262
0,11.925191,34.99738
0,22.11367,6.7703047
0,-37.046883,-5.0879436
1,-2.772926,-79.09884
0,-21.962824,33.95885
0,22.723154,42.960743
0,8.775669,32.85778
0,-3.8835757,58.033585
0,13.211743,1.8358288
0,-21.171127,43.700455
0,20.71446,32.205643
0,15.047986,33.378674
0,-65.283936,-11.429442
0,13.21076,2.1875768
0,27.375944,22.7637
0,15.764086,34.39187
0,53.697376,-2.0999184
1,18.2207,-47.23679
0,-60.29273,20.162485
0,-14.192529,37.946167
0,-28.230555,28.702923
0,16.578964,29.742249
0,17.679243,23.73164
1,31.685873,-60.18486
0,23.31111,41.787594
0,8.36982,26.37787
0,20.034088,24.765348
0,2.3873272,42.424034
0,-2.7433767,22.711796
0,-59.06064,43.874825
0,26.786905,5.4250264
0,-0.2176494,43.71976
0,15.170274,23.074217
0,27.071564,57.440617
0,-59.8103,23.630774
0,-29.581387,0.48808035
0,-7.8922195,-16.149668
0,14.484909,30.46766
0,-6.1797194,45.96344
0,-34.590717,37.094917
0,15.518771,33.896534
0,52.48014,-9.093976
0,3.0385902,63.656567
1,35.15591,-27.322025
1,42.31799,-68.63978
0,-34.36615,56.960728
0,28.384846,39.614586
0,30.517118,0.1380303
0,51.76905,24.56813
0,2.6931891,41.873528
0,49.529205,-43.863255
0,19.990606,45.981934
0,13.093536,28.194347
0,20.110834,33.737568
0,28.65718,40.890213
1,40.211582,-67.125824
0,-3.9402413,39.09525
0,-46.32623,39.661976
0,17.76171,3.5356114
0,16.90464,7.4152875
0,-74.73375,19.20032
0,37.3259,32.55661
0,13.436752,33.044895
0,-12.603955,39.412674
0,-58.726276,25.643919
0,-4.898557,49.989265
0,20.66309,22.688663
0,-1.1847626,22.686613
0,-3.844442,40.17917
0,-23.347729,40.575127
0,37.48246,46.05142
1,-13.659133,-81.83807
0,42.748215,36.965996
0,27.557281,20.84914
0,27.472527,1.6639051
0,29.072104,70.100204
0,22.117807,38.08992
0,-22.517927,3.4187813
0,14.935135,11.949612
0,16.574429,61.607586
0,-61.601067,6.551546
0,17.341934,34.33329
0,-10.344044,37.723923
0,26.299952,22.27413
0,-26.69895,48.83153
0,16.680578,23.913544
0,20.722702,21.945232
0,26.517448,3.5630078
0,15.988073,67.7108
0,-32.277046,56.213478
0,-8.598638,71.293594
0,32.335415,48.974415
0,10.26056,36.18665
0,-28.826595,21.539503
0,40.819305,47.591347
0,19.72121,58.01831
0,-2.3682284,12.423859
0,40.795258,15.286817
0,18.588406,23.004677
0,-53.285645,39.82833
0,7.4262905,32.32808
0,21.203514,22.594748
0,-10.178743,28.617533
0,28.4171,39.367336
0,-21.808775,35.943306
0,42.42273,52.97373
0,-21.671207,-11.851073
1,14.627133,-53.42043
0,-3.0465305,6.222947
0,20.25318,30.989845
0,15.706455,29.50961
0,-26.764454,45.366997
0,27.245623,39.3727
0,-44.354866,22.137735
0,-30.290884,27.927784
1,-1.9741971,-79.82656
0,-37.51044,46.92092
0,28.64897,15.844589
0,-57.085194,23.301918
0,42.771545,-5.460686
1,31.53714,-60.26032
0,5.1946597,19.131762
0,1.1901337,47.664917
0,5.0982256,55.557552
0,-14.02647,57.856304
1,2.5179126,-40.2354
0,27.11566,-5.95006
0,16.212406,71.1109
0,14.702626,40.36569
1,7.6207857,-36.493057
0,22.241135,41.08094
1,-14.71708,-76.83404
1,31.575146,-60.17082
0,13.384113,1.5486001
0,17.800102,31.433237
0,-57.71694,23.282553
0,16.358603,56.148766
1,40.468956,-52.495197
1,28.583952,-32.240547
1,-15.89198,-82.2351
0,29.912804,70.608246
1,21.911085,-47.17232
0,-28.619522,49.64082
0,30.216705,4.8718457
0,43.7401,27.339373
0,22.997576,-0.11912346
0,-75.81988,26.047829
0,83.807236,2.3326764
0,-15.26713,34.445774
1,5.030484,-50.818542
0,-34.13992,57.88038
0,29.82331,62.36468
0,30.815008,31.968014
0,-15.894291,22.051552
0,23.162573,41.794464
0,9.435508,66.96267
0,8.692863,11.7516575
0,-24.768795,48.13823
1,-12.53815,-80.74514
0,-47.605244,26.282526
1,5.760452,-55.280617
0,18.317139,15.750616
0,46.11696,7.5212965
0,-17.720505,33.41015
0,23.33295,20.107315
0,-4.4409213,61.12866
0,23.279715,47.26025
0,-56.370415,22.252098
0,-73.13191,22.237831
1,42.445843,-52.69223
0,-33.889187,39.65554
0,6.330479,9.474596
0,-23.906343,38.44405
0,24.482845,-0.15580077
0,19.658192,71.14277
0,-2.8036697,75.79303
0,21.903828,42.46807
0,-31.783073,39.25066
0,-73.71921,19.227528
0,81.61126,0.381666
0,31.601437,44.437904
1,28.50511,-61.35169
0,48.05382,6.7413034
0,19.161549,71.28268
0,-76.57747,23.290442
0,-25.524092,25.36923
0,36.610577,48.19072
0,6.948677,44.399242
0,47.154938,7.9199333
0,-1.1950263,-33.27544
0,55.579468,10.674583
0,-76.069145,26.222052
0,-22.428417,42.292675
0,0.2623392,45.560143
0,-80.34783,22.562414
0,-22.188828,35.63641
0,-68.14354,33.081116
0,-53.254948,20.570429
0,59.61949,25.505606
0,-72.46443,27.401125
0,-49.648964,37.066006
0,82.2689,0.4074228
0,21.021496,32.20569
0,-60.85087,44.691353
0,-10.375434,61.569042
0,24.64859,41.784653
0,15.77877,71.14881
0,18.004993,22.546408
0,-13.213015,45.646824
1,-16.725811,-83.8946
1,47.842213,-37.58584
0,70.048965,-4.591559
0,55.884136,32.8435
0,37.57013,51.014114
0,9.291264,50.18551
0,-7.2933035,37.355007
0,3.2305288,50.246025
0,2.435398,32.72887
0,13.221023,55.880554
0,34.719376,72.97448
0,-25.446718,40.564617
0,-2.3670657,12.440742
0,-36.821075,45.90053
0,26.803955,51.85804
0,12.952093,68.00261
0,74.28109,-3.4607089
1,31.767406,-40.389397
0,-4.0388656,57.64332
0,5.877456,56.306965
0,-24.994202,48.690422
0,-60.084694,23.706331
0,16.820082,58.398075
0,16.550514,77.27062
0,-68.73662,29.919352
0,12.595633,36.315315
0,84.27628,2.1555521
0,5.6274395,65.81573
0,28.42953,38.923836
0,16.074944,77.36888
0,-51.20878,40.87604
0,-48.766148,-28.374279
0,12.482196,74.26536
0,-4.7432218,59.186012
0,-62.433044,4.517884
0,-36.698013,53.623043
0,6.5039554,20.828884
0,1.8773209,62.271877
0,37.594265,73.93096
0,16.538929,-10.958499
0,-36.852192,-9.335852
0,6.245411,26.188541
0,-52.696266,56.510876
0,-21.996418,57.79152
0,6.2847776,68.86501
1,4.7778697,-53.4458
1,18.068823,-48.725212
0,-14.831822,49.280136
0,-3.966486,57.809883
0,2.4318013,62.152714
0,56.442123,41.311268
0,5.1904545,2.6812122
1,32.442436,-52.087677
0,28.718525,69.29723
0,-26.612156,11.440935
0,40.86656,33.60077
0,-74.91838,1.1724247
0,-49.869534,-27.72898
1,34.6192,-66.336174
1,42.471592,-52.695385
0,58.119522,-27.215946
0,-0.21574053,14.336858
0,-46.915455,24.107965
0,-52.153564,37.10857
0,-30.068312,53.719734
0,53.774834,-13.1264105
0,-40.496853,51.039043
0,-55.412216,53.632084
0,52.42289,-2.1298654
0,-19.034384,67.903465
0,-11.585916,-22.760002
0,-32.935287,-14.341623
0,29.416082,44.436455
0,16.633646,70.13239
0,-2.2799761,47.826332
1,4.466646,-53.366688
0,41.743484,52.73536
0,45.060814,44.537697
0,50.99628,-11.203808
1,4.289512,-37.225792
0,14.24945,61.672863
0,5.9029455,7.3272953
0,-51.105877,40.59484
0,-14.689776,46.786526
0,24.332066,28.545546
0,-72.23948,28.38826
0,-56.909798,27.740314
0,-18.098927,22.74887
0,16.95087,67.65107
0,49.024063,-0.20982544
0,35.391388,40.216064
0,-51.12884,-28.806189
0,-8.7201805,54.74009
1,38.406536,-39.317963
0,32.82356,71.572655
0,58.92211,-27.358202
0,61.484673,-27.921326
0,60.173737,-28.114697
0,36.395348,75.08481
0,16.98001,61.03511
0,-36.189796,53.525486
0,-76.09501,22.951883
0,-13.158948,67.92123
0,36.202854,69.4565
0,58.97571,-28.881838
0,-2.1610985,59.75297
0,-48.43084,-10.173475
0,24.286386,39.864994
0,40.491222,45.777172
0,13.324337,60.566628
0,-19.263657,59.174404
0,47.67845,6.733842
0,-22.904455,35.904453
0,-4.7752705,48.03636
0,11.424481,46.633556
0,32.250294,73.989975
0,-72.15607,26.158041
0,-16.465607,-5.941077
0,-9.901749,35.90996
0,50.489704,-2.1920776
0,-30.31949,28.610603
0,-57.117146,23.994877
0,-10.280854,68.638985
0,8.055487,32.763638
1,0.5156464,-80.10448
0,-33.631077,-1.5952379
0,55.945034,-17.225554
0,-45.086586,2.8375092
1,32.514225,-50.866764
0,-37.548836,46.97315
0,14.766002,58.022606
0,-40.37643,51.22
0,-35.82372,53.811672
0,40.63632,53.96722
0,16.349672,58.54961
0,53.62836,-3.0330057
0,-61.94113,6.82529
1,38.79291,-31.873886
0,6.5373445,73.1439
0,16.64588,76.499245
0,-11.241646,63.013985
0,37.188618,50.827232
0,-12.86775,39.518135
0,15.661742,-11.703811
0,-30.651287,48.91569
0,32.984657,73.62823
0,15.206322,57.339935
0,-54.34972,44.293903
0,-31.702278,47.845634
0,-13.732121,41.35354
0,-68.480675,32.657127
0,-20.984844,65.316536
0,47.95788,-32.597527
0,-13.94044,40.423138
0,-3.944054,39.14092
0,0.44371465,-20.999187
0,22.584204,75.41446
0,26.035757,54.200714
0,41.31492,-21.3066
0,-44.89586,3.9604025
0,0.6046281,46.819733
0,-59.99919,42.06227
0,36.278976,39.231308
0,43.12788,49.068
0,-75.21807,20.638248
0,-32.096733,-2.911817
1,-1.637967,-79.928215
0,-6.429651,8.410327
0,57.935287,-26.310822
0,-12.729807,64.150345
0,-48.3104,39.92965
0,-51.04096,22.001116
0,24.263397,9.309169
0,-69.336395,18.611528
0,-41.780483,39.954845
0,-21.661829,40.32401
0,-75.77826,25.921816
0,51.77909,24.484276
0,-70.16826,29.49642
0,15.182595,10.293068
0,-16.540901,17.452213
0,-5.463869,34.56328
1,38.99868,-63.75025
1,-2.089216,-33.608482
0,-1.7199209,47.593998
0,-77.34626,22.195034
1,44.595875,-69.160034
0,-13.306239,33.40697
0,45.245045,1.9376411
0,-6.103333,42.732613
0,18.264933,22.696232
0,-0.41664323,31.501587
0,-32.547813,1.4187669
0,-6.4189487,32.08657
0,-23.139763,35.337738
1,44.170322,-49.288685
0,-10.299247,41.84928
0,73.57487,-1.9702682
0,-10.8951435,35.88668
1,-2.0015378,-33.878197
0,49.32935,-0.4135673
0,8.877433,54.944424
0,-2.1717196,31.364367
0,-4.3436913,32.576195
0,-9.069576,37.56533
0,-8.78357,39.172215
0,-16.520765,13.871126
0,16.034895,-1.7257164
0,13.591319,43.128654
0,6.359944,61.189316
0,-45.515064,24.130201
0,-14.041187,34.86819
0,-26.477692,1.2864988
0,-14.996758,-15.504255
0,-20.210863,46.539055
0,-26.887829,1.015711
0,-57.88506,21.81157
0,31.650784,6.552599
0,22.086832,7.2777796
0,-45.182693,26.607786
0,25.40612,10.532886
0,6.3542776,37.555428
0,-7.5772,40.749702
0,-27.237896,11.81076
0,-8.120274,47.687607
0,-22.79341,41.70516
0,12.613833,44.121384
0,30.26914,6.2585177
0,-75.77423,21.047281
0,25.838055,2.665486
0,-21.599716,6.990117
0,23.484434,37.262165
0,12.948444,11.425011
0,11.8579445,57.84727
0,36.42563,50.616814
0,9.796862,13.336015
0,13.610796,56.13126
0,62.30693,-26.159918
0,25.330807,36.0706
0,-4.8794284,38.645256
0,-14.719231,-17.453976
0,65.8359,-7.994288
1,34.582436,-60.396202
0,-19.913334,43.89239
0,-3.079901,21.272518
1,-16.069773,-84.3088
1,39.044468,-64.30585
0,5.7912207,-17.78692
0,-22.671303,41.181553
0,3.0957968,44.55036
0,6.065209,38.593143
0,-74.53133,26.271116
0,-13.13499,11.027308
1,40.326935,-32.122864
0,-12.417849,-17.076698
0,-29.491264,29.377466
0,20.162786,36.019283
0,5.704347,28.112423
0,11.220389,30.227057
0,-53.807747,44.069645
0,23.96952,48.49764
0,26.92092,11.29559
0,-55.84865,26.383635
0,18.390327,9.024814
0,31.296265,0.41424412
0,25.621449,34.595154
0,6.509806,39.119816
0,11.316941,46.6821
0,1.2203218,66.89567
0,9.660555,7.2509413
0,12.298029,56.071835
0,15.693846,9.919421
0,-63.242123,5.0878525
0,20.220453,41.016327
0,14.711408,18.794428
0,38.029755,38.73155
0,6.0085945,43.862556
0,-8.615377,14.583784
0,-71.95282,23.363884
1,-15.280986,-82.601555
0,-16.031889,-18.617897
0,17.346405,17.77966
0,26.867563,12.294981
0,56.092922,-17.641262
0,51.94281,-10.007121
0,17.801075,19.170296
0,17.084291,27.035643
1,1.1176276,-43.367104
1,32.72724,-30.219877
0,-31.503916,-8.771375
0,16.032383,9.406795
0,-5.252633,67.581436
0,-71.86225,28.22506
0,11.1880245,58.00086
0,28.250275,15.824522
0,-71.967026,29.189035
0,16.523972,11.655344
0,-45.172115,36.656418
1,33.925674,-50.195164
0,22.52714,38.54686
0,36.28654,48.12022
0,-4.369101,-16.94221
0,-46.343018,-25.47677
0,-12.972588,-17.121756
0,-45.699413,30.100538
0,7.8395734,62.16895
0,25.335394,4.719543
0,32.700405,18.412111
0,21.627678,45.116425
0,23.120478,41.813694
0,27.458988,20.27001
0,7.4689484,43.319916
0,6.8421097,38.17006
0,-3.810764,40.375717
0,-27.504116,0.30923998
0,-0.37525424,48.60913
0,14.743312,20.146406
0,7.541396,43.86505
0,2.2117124,43.72836
0,27.412548,22.735268
0,-8.265036,47.464005
0,-17.135427,57.241173
0,25.025639,26.26148
0,6.884256,47.618317
0,-22.207884,42.27242
0,14.803488,18.08774
0,-22.179138,-13.875416
0,19.67822,57.020676
0,11.696736,57.8041
0,20.297829,36.186684
0,20.594692,54.462418
0,18.598402,33.48825
0,20.556711,36.03899
0,-70.01532,23.291586
0,-4.394786,45.177692
0,18.175808,28.064028
0,8.559292,42.224136
0,23.807161,26.935505
1,4.5508146,-52.677155
0,18.9127,9.023675
0,9.143655,65.47096
1,16.53466,-58.30326
0,0.19033232,-13.215284
0,-23.197817,35.05627
0,59.441887,-19.3735
1,28.001526,-40.875484
1,48.471867,-39.69802
0,3.6113527,-21.387035
0,-32.628754,37.834347
0,1.1787323,41.113457
0,7.5516944,43.07186
0,16.92965,7.472043
0,-40.072674,40.533146
0,14.060582,29.246319
0,27.326788,19.512054
0,-40.75672,36.592728
0,21.083643,-5.4908385
0,22.013912,21.813637
0,-63.787025,45.03715
0,-3.5478396,18.582758
0,-5.278598,33.79844
0,-32.0316,1.5153228
0,10.625369,30.372555
0,59.17707,35.82051
0,7.97094,-31.947613
0,7.4971123,-19.358654
0,25.329475,34.535427
0,24.723686,23.46498
0,21.831976,43.384144
0,-1.0832034,51.014606
0,-13.148166,46.860165
0,25.241596,34.44469
0,-51.856415,15.723319
0,-48.06732,-24.300083
0,-23.32208,53.342464
1,-2.635115,-34.489048
1,6.0654287,-37.546967
0,0.21959569,45.848717
0,-24.798,38.48735
0,14.003395,26.441074
0,-11.253468,63.089893
0,-74.735634,26.23633
0,-48.358868,-10.039487
0,-73.45223,21.706154
0,54.673622,25.039343
0,-4.063581,60.083107
0,4.333477,-3.7316632
0,20.036129,45.87569
0,-76.16033,25.774279
0,-22.243956,57.991898
0,-73.6329,19.290525
0,13.366847,15.463634
0,36.879395,52.26651
0,-46.127773,35.699295
0,22.512873,38.539875
0,-46.07164,35.596928
0,-21.117651,54.19607
0,0.78963435,47.235985
0,-5.3210773,33.9875
0,20.707436,17.40431
1,6.0112896,-51.682686
0,-10.931538,40.724518
1,1.1161882,-42.853745
0,23.06776,8.678644
0,-51.80608,-19.64278
0,38.20301,74.28239
0,19.624783,17.57298
0,14.167293,74.5376
0,-44.421734,3.327045
0,53.189713,0.13821025
0,-70.11517,29.851482
0,-30.157183,-0.55989337
0,31.614563,44.276115
1,4.1213565,-40.516136
0,8.234157,53.799862
1,52.473278,-46.367043
0,9.308825,40.593445
0,-29.109446,1.6269557
0,16.749376,-10.625224
0,19.638908,0.74278903
0,-17.434364,54.400208
0,32.425022,48.878006
0,-24.583578,53.849148
0,15.64279,44.318413
0,5.6363034,7.5277042
0,-70.26473,31.43878
0,-34.603092,37.370678
0,15.162635,59.60476
0,27.782326,9.648257
0,20.691689,32.240074
0,19.486084,45.232235
0,42.883694,46.893875
0,21.676104,40.22971
0,18.876907,18.234934
1,18.368628,-44.948483
0,22.846443,15.008666
0,23.982342,26.018255
0,-59.937344,2.755745
0,-0.46384358,51.43077
0,24.719374,69.65299
0,29.876966,3.7540998
0,7.006804,48.613777
0,-44.158207,20.258163
2,77.223366,-19.706514
0,71.92294,-0.2573279
0,8.951681,50.463524
0,3.574199,62.626823
0,13.3022175,36.004387
0,70.2481,-11.8809
0,-30.687244,-8.443149
0,35.687878,10.950548
0,27.077423,52.220444
0,16.349602,68.018845
0,36.756294,43.224888
0,29.87667,3.754522
0,12.512605,47.21082
0,9.106398,50.35215
0,20.259941,-3.9496086
0,37.606247,74.471565
1,44.551655,-69.17356
0,-71.317474,28.888765
0,16.945454,74.07534
0,-5.0902295,60.09047
0,35.166,48.544743
0,22.168612,41.11005
0,-25.155828,53.626205
0,-53.645947,47.06586
0,-4.4244905,60.80886
0,-49.623425,51.541637
0,51.96404,25.988453
0,-5.3446245,64.49087
0,36.6423,49.495914
0,-43.645237,56.941574
0,17.19749,45.846176
0,-41.192387,9.889062
0,7.8654366,70.74952
0,37.893635,76.249146
0,-0.062305048,-15.417548
0,12.213954,57.608803
0,33.27778,6.3034825
0,16.227945,75.84843
0,12.918628,78.406815
0,-3.3120768,73.04064
0,-47.768177,23.990988
0,-72.40084,26.431274
0,5.600509,65.94895
0,12.805633,4.0366073
1,-16.74656,-82.875885
0,-15.119337,54.0864
0,7.7549663,71.61127
0,20.836752,54.429794
0,53.53722,-25.633684
0,48.17723,3.641023
0,-15.497903,59.698242
0,5.36427,73.972786
0,3.9603071,58.78125
0,61.119694,-29.098558
0,-60.60233,14.024305
0,18.528975,-4.5565357
0,30.683075,44.66289
0,-17.01109,57.496037
1,-11.805371,-82.515236
0,-0.93700385,-20.187544
0,-57.56238,51.790504
0,2.5021493,66.75849
0,2.6918225,48.23166
0,-51.91034,59.086437
0,31.616932,63.218086
0,31.941113,42.77982
0,29.23161,62.342438
0,28.716625,70.24798
1,-20.761627,-81.239685
0,39.9442,54.627182
0,12.882728,79.06314
0,3.2160838,64.977196
0,12.496854,49.255924
0,-24.726831,-18.991215
1,6.2945533,-54.197803
0,-8.214519,-18.492119
0,-6.787801,48.348072
0,-18.352074,59.891308
0,9.385355,20.244492
1,46.14021,-37.855717
1,21.962118,-47.193016
0,-44.78827,50.157608
0,5.159964,72.56315
0,30.844889,17.97102
0,29.270912,61.176235
0,0.5257944,-20.529488
0,-48.292736,24.482832
0,-18.560722,-17.251642
0,-15.013531,52.60635
0,-14.695454,-14.885526
0,42.498768,52.681316
0,5.8961177,22.472366
0,-34.249023,56.104336
0,-17.782583,-15.77341
0,-13.824005,-17.13974
0,29.306143,4.756015
0,-73.3424,28.326614
0,-70.88755,28.054108
0,-34.316074,-33.035427
0,48.39754,-35.36575
0,58.381878,-25.867748
0,33.828033,73.51075
0,-43.683933,-8.563844
0,1.9103506,47.883995
0,-13.787877,33.85078
0,37.01262,-3.2522557
0,17.132895,35.550858
1,46.450623,-30.70129
0,-10.653571,-17.579725
0,-9.335922,63.618
0,38.673447,9.386841
0,16.119995,61.71155
0,0.9895816,13.350108
0,4.6568336,70.8935
0,-42.953247,-33.149582
0,42.143425,2.9260693
0,-10.662778,60.119297
0,-10.219737,34.376614
0,-52.599926,21.358513
0,-17.211794,33.343296
0,9.498203,6.6265564
0,54.66015,-2.7221143
0,1.4092237,-19.344378
0,-0.9661664,31.125154
0,-14.458312,36.85316
0,-52.095074,-4.224911
0,-51.88676,20.69495
0,57.673214,-19.450623
0,-12.441364,41.061893
0,-17.012468,-18.516346
0,60.91034,-26.922462
0,-11.172723,52.418976
0,37.312508,0.7479095
0,-8.798255,-16.181189
0,-19.894432,35.444874
0,-1.3220028,32.682377
0,29.890678,23.642975
0,-46.51769,50.30926
0,72.94228,4.694869
0,40.66926,54.023552
0,0.08955446,-13.016308
0,28.157312,68.76715
0,-44.482815,22.544298
0,46.680725,5.739877
0,69.966354,-2.6699612
1,21.979858,-47.181103
0,23.095125,-0.8514873
0,-15.2055235,52.563503
0,2.1119335,32.31052
0,-32.29696,54.56298
0,-14.643407,-18.440195
0,30.671234,7.569838
0,-5.605919,-18.34872
0,8.198242,54.197533
0,82.66023,3.5043988
0,-42.348034,55.680996
0,-14.955253,31.330408
0,-9.309901,-16.656435
0,-6.925907,37.325283
0,16.971394,45.39439
0,0.8868811,36.08009
0,43.1321,2.7714052
0,-44.68702,24.329147
0,-17.11279,-18.052605
0,-27.394234,53.010864
0,-12.108317,-14.856438
0,-10.214496,67.56544
0,-10.628159,-17.621866
0,23.086388,6.973979
1,-2.8907444,-81.61606
0,-10.948581,-16.123774
1,44.00764,-32.687244
0,37.334187,0.88231087
0,-11.544754,27.922836
0,-18.923773,41.31596
0,42.06164,2.8233223
0,-23.538685,24.505974
0,-69.28566,29.77055
0,3.6844168,24.268053
0,-33.594315,22.88664
0,-27.875496,40.287056
0,-0.22668841,-16.834093
0,-64.7139,-11.337595
0,-24.749268,24.411333
0,-61.838497,45.842815
0,24.170305,7.224865
0,-40.73165,5.0169096
0,13.962347,30.357458
0,-70.963646,30.823195
0,9.414394,-18.881405
0,24.35276,24.274525
0,16.12125,44.05281
0,-10.319186,51.85675
0,-18.940672,42.1423
0,-7.657203,-17.643576
0,23.212782,8.871323
0,-53.660645,42.686768
0,-71.2258,28.839989
0,-70.82582,29.873505
0,16.560831,43.098854
0,35.888905,70.33526
0,-46.508614,18.583532
0,-72.05779,27.24584
0,-64.11385,-4.391417
0,11.040077,-21.326956
0,-77.02755,23.272861
1,42.56728,-53.402576
0,20.618069,13.736553
0,38.85605,10.607818
0,-70.33726,26.467358
0,12.996542,-16.15484
0,21.644562,-6.936303
0,25.34138,34.30294
0,-27.589546,-35.326115
1,50.533417,-48.040512
0,-41.321213,-32.585995
0,20.928366,33.40727
0,8.348688,8.331152
0,28.960438,19.042738
0,2.7535422,-22.038311
0,4.7655716,-19.973202
0,27.376673,22.764053
0,-49.59042,35.9282
0,-29.381023,39.956703
0,2.1859682,-18.049335
0,-37.59253,-9.201944
0,-29.791666,29.216585
0,3.2203968,-22.465982
0,8.574016,-14.721188
0,8.379646,9.175423
0,55.321426,-28.478647
0,-27.255867,-2.339705
0,9.935418,-16.535976
0,35.213795,72.920525
0,46.06614,39.06541
0,7.4819717,-19.50153
0,12.969701,-16.024622
0,-2.4353964,-16.123901
0,10.088593,-15.610903
